store_id,timezone_str
6.96E+18,America/Chicago
2.78E+18,America/Chicago
5.69E+18,America/Chicago
7.74E+18,America/Chicago
1.97E+18,America/Chicago
5.74E+18,America/Chicago
4.05E+18,America/Chicago
1.93E+18,America/Chicago
7.96E+18,America/Chicago
4.30E+18,America/Chicago
8.28E+18,America/Chicago
2.55E+18,America/Chicago
4.76E+18,America/Chicago
5.79E+17,America/Chicago
2.38E+18,America/Chicago
4.89E+18,America/Chicago
9.31E+17,America/Chicago
8.08E+18,America/Chicago
5.86E+18,America/Chicago
5.63E+18,America/Chicago
8.64E+18,America/Chicago
8.50E+18,America/Chicago
2.58E+18,America/Chicago
7.17E+18,America/Chicago
1.82E+18,America/Chicago
8.93E+18,America/Chicago
5.15E+18,America/Chicago
8.09E+17,America/Chicago
2.14E+18,America/Chicago
6.46E+18,America/Chicago
8.57E+18,America/Chicago
2.68E+18,America/Chicago
5.32E+18,America/Chicago
2.03E+18,America/Chicago
4.95E+18,America/Chicago
8.23E+18,America/Chicago
6.68E+18,America/Chicago
6.74E+18,America/Chicago
2.21E+18,America/Chicago
5.12E+18,America/Chicago
8.61E+18,America/Chicago
4.07E+18,America/Chicago
1.42E+18,America/Chicago
2.18E+18,America/Chicago
4.13E+18,America/Chicago
5.73E+18,America/Chicago
3.28E+18,America/Chicago
5.77E+18,America/Chicago
4.73E+18,America/Chicago
1.69E+17,America/Chicago
6.19E+18,America/Chicago
8.61E+17,America/Chicago
3.85E+18,America/Chicago
7.22E+18,America/Chicago
8.70E+18,America/Chicago
5.17E+18,America/Chicago
4.51E+18,America/Chicago
7.98E+18,America/Chicago
3.11E+18,America/Chicago
5.47E+18,America/Chicago
8.99E+18,America/Chicago
6.49E+18,America/Chicago
5.46E+18,America/Chicago
3.71E+18,America/Chicago
7.95E+18,America/Chicago
3.98E+18,America/Chicago
5.79E+18,America/Chicago
7.87E+18,America/Chicago
9.17E+18,America/Chicago
4.40E+18,America/Chicago
6.94E+18,America/Chicago
7.90E+18,America/Chicago
9.04E+18,America/Chicago
6.01E+17,America/Chicago
6.15E+18,America/Chicago
5.22E+18,America/Chicago
6.59E+18,America/Chicago
2.70E+18,America/Chicago
8.19E+18,America/Chicago
7.41E+18,America/Chicago
6.66E+18,America/Chicago
4.60E+18,America/Chicago
6.04E+18,America/Chicago
8.65E+17,America/Chicago
5.93E+18,America/Chicago
3.52E+18,America/Chicago
1.26E+16,America/Chicago
7.03E+18,America/Chicago
7.95E+18,America/Chicago
7.30E+18,America/Chicago
7.19E+18,America/Chicago
1.43E+18,America/Chicago
4.20E+18,America/Chicago
2.93E+18,America/Chicago
5.98E+18,America/Chicago
6.89E+17,America/Chicago
7.54E+18,America/Chicago
1.93E+17,America/Chicago
2.74E+18,America/Chicago
8.77E+18,America/Chicago
4.73E+18,America/Chicago
9.01E+17,America/Chicago
6.54E+18,America/Chicago
5.92E+18,America/Chicago
3.81E+18,America/Chicago
2.24E+18,America/Chicago
8.89E+18,America/Chicago
1.81E+18,America/Chicago
1.95E+18,America/Chicago
5.45E+17,America/Chicago
5.02E+18,America/Chicago
5.87E+18,America/Chicago
9.14E+18,America/Chicago
8.24E+18,America/Chicago
8.64E+18,America/Chicago
8.35E+18,America/Chicago
7.34E+18,America/Chicago
6.84E+18,America/Chicago
6.83E+18,America/Chicago
2.29E+18,America/Chicago
1.12E+17,America/Chicago
7.18E+18,America/Chicago
3.25E+18,America/Chicago
6.52E+18,America/Chicago
7.72E+18,America/Chicago
1.80E+18,America/Chicago
2.35E+18,America/Chicago
8.12E+18,America/Chicago
7.50E+18,America/Chicago
6.80E+18,America/Chicago
2.13E+18,America/Chicago
5.94E+18,America/Chicago
3.15E+18,America/Chicago
7.64E+18,America/Chicago
2.84E+18,America/Chicago
4.65E+18,America/Chicago
2.33E+18,America/Chicago
3.51E+18,America/Chicago
2.73E+18,America/Chicago
3.93E+18,America/Chicago
9.03E+18,America/Chicago
5.19E+18,America/Chicago
4.98E+18,America/Chicago
2.87E+18,America/Chicago
6.73E+18,America/Chicago
6.60E+18,America/Chicago
2.73E+18,America/Chicago
3.62E+17,America/Chicago
1.73E+18,America/Chicago
8.59E+18,America/Chicago
8.28E+17,America/Chicago
5.07E+18,America/Chicago
6.14E+18,America/Chicago
4.46E+18,America/Chicago
1.29E+18,America/Chicago
1.25E+18,America/Chicago
5.69E+18,America/Chicago
4.84E+18,America/Chicago
2.39E+18,America/Chicago
1.64E+18,America/Chicago
6.33E+18,America/Chicago
3.48E+17,America/Chicago
3.51E+18,America/Chicago
5.16E+18,America/Chicago
6.96E+18,America/Chicago
9.07E+18,America/Chicago
6.82E+18,America/Chicago
3.29E+18,America/Chicago
2.86E+18,America/Chicago
6.58E+18,America/Chicago
3.75E+18,America/Chicago
7.71E+18,America/Chicago
4.83E+18,America/Chicago
2.27E+18,America/Chicago
8.01E+18,America/Chicago
3.63E+17,America/Chicago
5.73E+17,America/Chicago
7.43E+18,America/Chicago
8.20E+18,America/Chicago
6.84E+18,America/Chicago
2.87E+18,America/Chicago
5.38E+18,America/Chicago
4.20E+18,America/Chicago
3.18E+18,America/Chicago
3.36E+18,America/Chicago
6.89E+18,America/Chicago
5.17E+18,America/Chicago
4.45E+18,America/Chicago
3.84E+18,America/Chicago
9.32E+17,America/Chicago
3.99E+18,America/Chicago
2.03E+18,America/Chicago
2.32E+17,America/Chicago
5.62E+18,America/Chicago
4.87E+18,America/Chicago
5.47E+18,America/Chicago
5.87E+18,America/Chicago
6.36E+17,America/Chicago
4.71E+18,America/Chicago
3.30E+18,America/Chicago
3.18E+18,America/Chicago
4.44E+18,America/Chicago
2.29E+18,America/Chicago
3.54E+18,America/Chicago
8.10E+18,America/Chicago
3.56E+18,America/Chicago
4.16E+18,America/Chicago
2.05E+18,America/Chicago
6.25E+18,America/Chicago
4.15E+18,America/Chicago
6.39E+17,America/Chicago
2.65E+18,America/Chicago
8.10E+18,America/Chicago
7.67E+18,America/Chicago
2.83E+18,America/Chicago
2.26E+18,America/Chicago
3.01E+18,America/Chicago
1.77E+17,America/Chicago
9.18E+18,America/Chicago
6.74E+18,America/Chicago
8.43E+18,America/Chicago
3.89E+18,America/Chicago
6.33E+18,America/Chicago
1.43E+18,America/Chicago
4.26E+18,America/Chicago
8.13E+18,America/Chicago
2.49E+18,America/Chicago
1.96E+18,America/Chicago
1.95E+18,America/Chicago
3.35E+18,America/Chicago
6.85E+17,America/Chicago
8.72E+18,America/Chicago
1.23E+16,America/Chicago
8.97E+18,America/Chicago
5.03E+18,America/Chicago
4.28E+18,America/Chicago
3.11E+18,America/Chicago
8.63E+18,America/Chicago
5.79E+18,America/Chicago
9.03E+18,America/Chicago
4.96E+18,America/Chicago
5.67E+18,America/Chicago
1.02E+18,America/Chicago
8.06E+18,America/Chicago
3.63E+18,America/Chicago
6.48E+18,America/Chicago
7.63E+18,America/Chicago
6.08E+17,America/Chicago
9.03E+18,America/Chicago
1.37E+18,America/Chicago
4.30E+18,America/Chicago
7.81E+18,America/Chicago
6.15E+18,America/Chicago
4.66E+18,America/Chicago
5.09E+18,America/Chicago
3.85E+16,America/Chicago
6.90E+18,America/Chicago
4.16E+18,America/Chicago
2.69E+18,America/Chicago
8.47E+18,America/Chicago
7.63E+18,America/Chicago
6.48E+18,America/Chicago
4.35E+18,America/Chicago
6.11E+18,America/Chicago
4.85E+17,America/Chicago
4.83E+18,America/Chicago
9.68E+17,America/Chicago
4.18E+18,America/Chicago
1.88E+18,America/Chicago
2.94E+18,America/Chicago
8.78E+18,America/Chicago
3.27E+18,America/Chicago
3.47E+18,America/Chicago
2.83E+18,America/Chicago
8.24E+18,America/Chicago
1.39E+18,America/Chicago
4.11E+18,America/Chicago
8.03E+18,America/Chicago
6.25E+18,America/Chicago
2.98E+17,America/Chicago
7.48E+18,America/Chicago
8.02E+18,America/Chicago
5.86E+18,America/Chicago
6.19E+17,America/Chicago
6.37E+18,America/Chicago
1.52E+17,America/Chicago
5.87E+17,America/Chicago
6.72E+18,America/Chicago
3.89E+18,America/Chicago
3.72E+18,America/Chicago
6.38E+18,America/Chicago
2.00E+18,America/Chicago
2.01E+18,America/Chicago
7.60E+17,America/Chicago
6.34E+18,America/Chicago
3.43E+18,America/Chicago
1.36E+18,America/Chicago
3.02E+18,America/Chicago
6.76E+18,America/Chicago
2.12E+18,America/Chicago
4.90E+18,America/Chicago
3.04E+18,America/Chicago
5.80E+18,America/Chicago
1.69E+18,America/Chicago
8.57E+17,America/Chicago
7.86E+18,America/Chicago
3.82E+18,America/Chicago
1.52E+18,America/Chicago
3.71E+18,America/Chicago
6.94E+18,America/Chicago
5.82E+18,America/Chicago
2.55E+18,America/Chicago
5.46E+18,America/Chicago
7.00E+18,America/Chicago
2.38E+18,America/Chicago
9.13E+18,America/Chicago
1.11E+18,America/Chicago
5.90E+18,America/Chicago
6.57E+18,America/Chicago
3.91E+18,America/Chicago
8.86E+18,America/Chicago
9.15E+18,America/Chicago
5.76E+18,America/Chicago
2.16E+18,America/Chicago
4.23E+18,America/Chicago
4.13E+18,America/Chicago
7.56E+17,America/Chicago
2.05E+18,America/Chicago
2.93E+18,America/Chicago
4.02E+18,America/Chicago
7.06E+17,America/Chicago
3.26E+18,America/Chicago
5.07E+18,America/Chicago
7.77E+18,America/Chicago
1.46E+18,America/Chicago
2.99E+18,America/Chicago
4.27E+18,America/Chicago
2.27E+18,America/Chicago
8.74E+17,America/Chicago
2.47E+17,America/Chicago
8.72E+17,America/Chicago
8.34E+18,America/Chicago
4.54E+18,America/Chicago
1.89E+18,America/Chicago
2.71E+18,America/Chicago
8.73E+18,America/Chicago
8.95E+18,America/Chicago
5.67E+18,America/Chicago
8.12E+17,America/Chicago
2.59E+18,America/Chicago
4.43E+18,America/Chicago
6.83E+18,America/Chicago
2.29E+18,America/Chicago
2.64E+17,America/Chicago
5.88E+18,America/Chicago
6.29E+18,America/Chicago
5.51E+18,America/Chicago
4.48E+17,America/Chicago
3.46E+18,America/Chicago
9.15E+18,America/Chicago
3.61E+18,America/Chicago
6.81E+18,America/Chicago
3.96E+18,America/Chicago
7.60E+18,America/Chicago
2.26E+18,America/Chicago
6.91E+18,America/Chicago
2.58E+18,America/Chicago
3.07E+18,America/Chicago
6.68E+18,America/Chicago
5.74E+18,America/Chicago
1.43E+18,America/Chicago
1.83E+18,America/Chicago
6.57E+18,America/Chicago
5.84E+18,America/Chicago
8.06E+18,America/Chicago
2.01E+18,America/Chicago
1.28E+18,America/Chicago
8.10E+18,America/Chicago
1.66E+18,America/Chicago
6.45E+18,America/Chicago
7.71E+18,America/Chicago
5.23E+18,America/Chicago
8.18E+18,America/Chicago
5.70E+18,America/Chicago
4.35E+18,America/Chicago
8.05E+18,America/Chicago
5.33E+18,America/Chicago
7.32E+17,America/Chicago
2.42E+18,America/Chicago
3.20E+18,America/Chicago
7.07E+18,America/Chicago
4.09E+18,America/Chicago
8.10E+18,America/Chicago
2.93E+18,America/Chicago
2.09E+18,America/Chicago
7.03E+18,America/Chicago
2.14E+18,America/Chicago
5.54E+18,America/Chicago
3.20E+18,America/Chicago
7.42E+18,America/Chicago
7.00E+18,America/Chicago
3.96E+18,America/Chicago
4.89E+18,America/Chicago
5.94E+18,America/Chicago
4.26E+18,America/Chicago
4.54E+18,America/Chicago
7.16E+18,America/Chicago
1.31E+18,America/Chicago
2.09E+18,America/Chicago
5.61E+18,America/Chicago
8.00E+18,America/Chicago
7.83E+18,America/Chicago
6.31E+18,America/Chicago
4.73E+18,America/Chicago
8.78E+18,America/Chicago
8.34E+18,America/Chicago
7.33E+18,America/Chicago
9.19E+18,America/Chicago
8.64E+17,America/Chicago
4.39E+18,America/Chicago
5.39E+18,America/Chicago
5.45E+18,America/Chicago
6.34E+18,America/Chicago
6.59E+18,America/Chicago
6.25E+18,America/Chicago
6.77E+17,America/Chicago
8.52E+18,America/Chicago
2.00E+18,America/Chicago
3.20E+18,America/Chicago
2.46E+18,America/Chicago
2.45E+18,America/Chicago
5.43E+17,America/Chicago
7.37E+18,America/Chicago
6.29E+18,America/Chicago
5.68E+18,America/Chicago
7.90E+18,America/Chicago
2.91E+18,America/Chicago
6.10E+18,America/Chicago
1.81E+18,America/Chicago
7.96E+18,America/Chicago
2.09E+18,America/Chicago
6.47E+18,America/Chicago
5.35E+17,America/Chicago
6.98E+18,America/Chicago
2.54E+18,America/Chicago
2.99E+18,America/Chicago
7.30E+18,America/Chicago
2.93E+18,America/Chicago
4.14E+18,America/Chicago
7.89E+18,America/Chicago
2.80E+18,America/Chicago
5.08E+18,America/Chicago
1.72E+17,America/Chicago
5.08E+18,America/Chicago
5.26E+18,America/Chicago
1.36E+18,America/Chicago
3.56E+18,America/Chicago
7.84E+18,America/Chicago
8.58E+18,America/Chicago
6.41E+18,America/Chicago
4.96E+18,America/Chicago
2.23E+18,America/Chicago
6.94E+18,America/Chicago
4.04E+18,America/Chicago
1.84E+18,America/Chicago
2.78E+18,America/Chicago
1.28E+18,America/Chicago
7.42E+18,America/Chicago
3.59E+18,America/Chicago
8.71E+18,America/Chicago
3.92E+18,America/Chicago
6.10E+18,America/Chicago
7.96E+18,America/Chicago
6.16E+18,America/Chicago
6.91E+18,America/Chicago
1.71E+18,America/Chicago
6.51E+18,America/Chicago
6.61E+18,America/Chicago
6.59E+17,America/Chicago
5.21E+18,America/Chicago
8.08E+18,America/Chicago
2.87E+16,America/Chicago
2.45E+18,America/Chicago
7.24E+18,America/Chicago
2.13E+18,America/Chicago
3.39E+18,America/Chicago
2.67E+17,America/Chicago
7.36E+18,America/Chicago
2.25E+18,America/Chicago
5.33E+18,America/Chicago
4.52E+17,America/Chicago
8.15E+18,America/Chicago
8.70E+18,America/Chicago
6.42E+18,America/Chicago
6.37E+17,America/Chicago
4.64E+18,America/Chicago
4.27E+18,America/Chicago
7.53E+18,America/Chicago
3.45E+18,America/Chicago
9.07E+18,America/Chicago
7.15E+18,America/Chicago
8.44E+18,America/Chicago
7.48E+18,America/Chicago
8.96E+18,America/Chicago
3.83E+18,America/Chicago
6.04E+18,America/Chicago
6.34E+18,America/Chicago
3.53E+18,America/Chicago
2.46E+17,America/Chicago
6.37E+18,America/Chicago
6.61E+18,America/Chicago
6.66E+18,America/Chicago
6.34E+18,America/Chicago
3.13E+18,America/Chicago
4.86E+18,America/Chicago
6.46E+18,America/Chicago
2.99E+18,America/Chicago
7.39E+18,America/Chicago
5.86E+18,America/Chicago
1.62E+18,America/Chicago
2.37E+18,America/Chicago
4.05E+18,America/Chicago
6.89E+18,America/Chicago
8.91E+18,America/Chicago
2.10E+18,America/Chicago
8.44E+18,America/Chicago
3.39E+18,America/Chicago
6.89E+18,America/Chicago
2.41E+18,America/Chicago
8.71E+18,America/Chicago
4.99E+18,America/Chicago
3.81E+18,America/Chicago
4.96E+18,America/Chicago
6.44E+18,America/Chicago
1.18E+18,America/Chicago
2.30E+17,America/Chicago
3.44E+18,America/Chicago
6.93E+18,America/Chicago
7.18E+18,America/Chicago
4.52E+18,America/Chicago
5.68E+18,America/Chicago
7.73E+18,America/Chicago
7.38E+18,America/Chicago
5.38E+18,America/Chicago
4.68E+18,America/Chicago
6.82E+18,America/Chicago
6.26E+18,America/Chicago
5.85E+18,America/Chicago
6.75E+18,America/Chicago
7.27E+18,America/Chicago
8.91E+18,America/Chicago
9.18E+17,America/Chicago
2.22E+18,America/Chicago
4.26E+18,America/Chicago
6.94E+18,America/Chicago
7.23E+18,America/Chicago
7.40E+17,America/Chicago
1.04E+18,America/Chicago
4.38E+18,America/Chicago
5.06E+18,America/Chicago
1.87E+18,America/Chicago
2.33E+18,America/Chicago
2.61E+18,America/Chicago
5.91E+18,America/Chicago
5.67E+17,America/Chicago
5.85E+18,America/Chicago
2.86E+18,America/Chicago
7.58E+18,America/Chicago
1.49E+18,America/Chicago
8.22E+17,America/Chicago
8.36E+18,America/Chicago
5.38E+18,America/Chicago
4.00E+18,America/Chicago
4.31E+18,America/Chicago
7.89E+18,America/Chicago
3.79E+18,America/Chicago
6.59E+18,America/Chicago
7.51E+18,America/Chicago
5.51E+18,America/Chicago
4.92E+18,America/Chicago
3.08E+18,America/Chicago
2.58E+18,America/Chicago
8.40E+18,America/Chicago
3.24E+18,America/Chicago
4.19E+18,America/Chicago
2.92E+18,America/Chicago
8.01E+18,America/Chicago
7.58E+18,America/Chicago
4.69E+18,America/Chicago
6.38E+18,America/Chicago
6.61E+18,America/Chicago
2.84E+18,America/Chicago
6.54E+18,America/Chicago
5.70E+18,America/Chicago
4.99E+18,America/Chicago
9.19E+17,America/Chicago
2.41E+18,America/Chicago
3.55E+18,America/Chicago
6.24E+18,America/Chicago
4.49E+18,America/Chicago
3.47E+18,America/Chicago
6.43E+18,America/Chicago
8.21E+18,America/Chicago
1.72E+18,America/Chicago
6.56E+18,America/Chicago
8.44E+18,America/Chicago
8.04E+17,America/Chicago
2.15E+18,America/Chicago
2.72E+18,America/Chicago
3.19E+18,America/Chicago
6.91E+18,America/Chicago
9.58E+17,America/Chicago
8.39E+18,America/Chicago
2.84E+18,America/Chicago
3.89E+18,America/Chicago
6.94E+18,America/Chicago
6.32E+18,America/Chicago
5.06E+17,America/Chicago
1.94E+18,America/Chicago
5.38E+18,America/Chicago
5.85E+18,America/Chicago
8.66E+18,America/Chicago
5.74E+18,America/Chicago
2.44E+18,America/Chicago
4.77E+17,America/Chicago
5.79E+18,America/Chicago
4.61E+18,America/Chicago
1.26E+17,America/Chicago
5.08E+18,America/Chicago
5.85E+18,America/Chicago
6.99E+18,America/Chicago
3.79E+18,America/Chicago
8.62E+18,America/Chicago
8.18E+18,America/Chicago
2.50E+18,America/Chicago
4.28E+18,America/Chicago
5.63E+18,America/Chicago
9.01E+18,America/Chicago
2.72E+18,America/Chicago
6.99E+18,America/Detroit
9.35E+17,America/Detroit
3.91E+18,America/Detroit
3.67E+18,America/Detroit
6.82E+18,America/Detroit
6.37E+18,America/Detroit
1.94E+18,America/Detroit
3.61E+18,America/Detroit
6.50E+18,America/Detroit
7.79E+18,America/Detroit
3.38E+18,America/Detroit
1.65E+18,America/Detroit
2.23E+18,America/Detroit
3.11E+18,America/Detroit
4.10E+18,America/Detroit
3.60E+18,America/Detroit
1.82E+18,America/Detroit
5.36E+18,America/Detroit
8.38E+18,America/Detroit
6.52E+18,America/Detroit
9.17E+18,America/Detroit
8.65E+18,America/Detroit
4.62E+17,America/Detroit
1.59E+18,America/Detroit
8.27E+17,America/Detroit
8.16E+18,America/Detroit
9.17E+18,America/Detroit
6.39E+17,America/Detroit
3.20E+18,America/Detroit
4.50E+18,America/Detroit
7.15E+18,America/Detroit
8.04E+18,America/Detroit
6.44E+18,America/Detroit
1.69E+18,America/Detroit
2.91E+18,America/Detroit
6.69E+18,America/Detroit
4.49E+18,America/Detroit
4.96E+18,America/Detroit
2.31E+18,America/Detroit
5.08E+18,America/Detroit
3.31E+18,America/Detroit
3.04E+18,America/Detroit
5.46E+18,America/Detroit
3.46E+18,America/Detroit
8.02E+18,America/Detroit
5.94E+18,America/Detroit
6.22E+18,America/Detroit
7.36E+18,America/Detroit
7.24E+18,America/Detroit
6.66E+18,America/Detroit
8.82E+17,America/Detroit
7.56E+18,America/Detroit
2.33E+17,America/Detroit
6.30E+17,America/Detroit
5.19E+18,America/Detroit
8.02E+18,America/Detroit
7.51E+18,America/Detroit
6.71E+18,America/Detroit
5.65E+18,America/Detroit
1.31E+18,America/Detroit
3.08E+18,America/Detroit
4.35E+18,America/Detroit
3.12E+18,America/Phoenix
7.06E+18,America/Phoenix
1.54E+18,America/Phoenix
2.47E+18,America/Phoenix
7.15E+18,America/Phoenix
2.53E+18,America/Phoenix
6.18E+18,America/Phoenix
1.89E+18,America/Phoenix
2.63E+18,America/Phoenix
4.36E+18,America/Phoenix
3.91E+18,America/Phoenix
4.35E+18,America/Phoenix
2.07E+18,America/Phoenix
2.09E+17,America/Phoenix
3.72E+18,America/Phoenix
1.74E+18,America/Phoenix
4.05E+17,America/Phoenix
6.88E+18,America/Phoenix
1.85E+18,America/Phoenix
6.73E+18,America/Phoenix
1.71E+18,America/Phoenix
1.76E+18,America/Phoenix
5.79E+18,America/Phoenix
6.67E+18,America/Phoenix
3.46E+18,America/Phoenix
2.62E+18,America/Phoenix
8.41E+18,America/Phoenix
4.63E+18,America/Phoenix
7.68E+18,America/Phoenix
4.07E+18,America/Phoenix
6.10E+18,America/Phoenix
7.34E+18,America/Phoenix
6.70E+18,America/Phoenix
1.15E+18,America/Phoenix
7.68E+18,America/Phoenix
4.32E+18,America/Phoenix
1.91E+18,America/Phoenix
3.22E+18,America/Phoenix
5.72E+18,America/Phoenix
2.23E+18,America/Phoenix
5.02E+18,America/Phoenix
7.16E+18,America/Phoenix
6.49E+18,America/Phoenix
8.77E+18,America/Phoenix
5.17E+18,America/Phoenix
2.45E+18,America/Phoenix
6.92E+18,America/Phoenix
2.74E+18,America/Phoenix
8.98E+17,America/Phoenix
3.76E+18,America/Phoenix
3.27E+18,America/Phoenix
7.03E+18,America/Phoenix
6.05E+18,America/Phoenix
7.99E+18,America/Phoenix
2.26E+18,America/Phoenix
2.71E+18,America/Phoenix
6.62E+18,America/Phoenix
1.64E+18,America/Phoenix
9.15E+18,America/Phoenix
8.47E+18,America/Phoenix
2.16E+18,America/Phoenix
1.91E+18,America/Phoenix
5.49E+18,America/Phoenix
1.14E+18,America/Phoenix
3.49E+18,America/Phoenix
7.72E+18,America/Phoenix
9.67E+17,America/Phoenix
8.87E+18,America/Phoenix
3.82E+18,America/Phoenix
8.14E+18,America/Phoenix
1.82E+18,America/Phoenix
7.64E+18,America/Phoenix
9.01E+18,America/Phoenix
3.75E+18,America/Phoenix
4.45E+18,America/Phoenix
1.73E+18,America/Phoenix
6.98E+18,America/Phoenix
9.20E+18,America/Phoenix
3.01E+18,America/Phoenix
3.87E+17,America/Phoenix
8.62E+18,America/Phoenix
1.17E+17,America/Phoenix
6.14E+17,America/Phoenix
5.21E+18,America/Phoenix
2.95E+18,America/Phoenix
6.53E+18,America/Phoenix
8.48E+18,America/Phoenix
4.58E+18,America/Phoenix
7.54E+18,America/Phoenix
2.79E+18,America/Phoenix
3.79E+18,America/Phoenix
4.51E+17,America/Phoenix
1.27E+18,America/Phoenix
3.85E+18,America/Phoenix
2.71E+18,America/Phoenix
1.07E+18,America/Phoenix
2.39E+18,America/Phoenix
